Series Name,"Country Name","Time","Value"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2004","91.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2005","91.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2006","90.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2007","90"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2008","89.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2009","89"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2010","88.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2011","89"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2012","89.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2013","89.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2014","89.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2015","90.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2016","90.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2017","90"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso bajo","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1990","89"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1991","89.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1992","89.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1993","89.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1994","89.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1995","89.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1996","89.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2002","88.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2003","87.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2004","86.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2005","86.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2006","85.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2007","84.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2008","84.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2009","83.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2010","81.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2011","79.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2012","78.5"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2013","77.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2014","76.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Países de ingreso mediano bajo","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1990","59.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1991","61.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1992","60.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1993","60.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1994","60.3"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1995","61.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1996","61.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1997","60"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1998","56.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","1999","54.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2000","54.2"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2001","53"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2002","52.9"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2003","54"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2004","51.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2005","49.6"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2006","48.8"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2007","47.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2008","46.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2009","45.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2010","43.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2011","42.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2012","41.7"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2013","41.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2014","41.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2015","42"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2016","42.1"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2017","43.4"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2018","45"
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","1999",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2000",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2001",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2002",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2003",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2004",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2005",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2006",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2007",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2008",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2009",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2010",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2011",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2012",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2013",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2014",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2015",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2016",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2017",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2018",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2019",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (excluido altos ingresos)","2020",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1990",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1991",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1992",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1993",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1994",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1995",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1996",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1997",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1998",".."
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),"Oriente Medio y Norte de África (BIRF y la AIF)","1999",".."
