Country,Disease,Indicator,Year,Gender,Value
Italy,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.7 [1.76-6.09]
Italy,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.96 [0.45-1.57]
Italy,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.16 [0.55-1.9]
Italy,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.81 [0.38-1.32]
Jamaica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.11 [2.29-6]
Jamaica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.91 [2.15-5.75]
Jamaica,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.31 [2.4-6.37]
Jamaica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.18 [1.77-4.65]
Jamaica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.4 [1.87-5]
Jamaica,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.97 [1.65-4.39]
Japan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.92 [3.99-23.05]
Japan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.62 [4.23-24.39]
Japan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.27 [3.77-21.78]
Japan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.82 [0.94-5.45]
Japan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.93 [1.32-7.6]
Japan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.06 [0.69-3.98]
Jordan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.41 [2.38-4.6]
Jordan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.62 [2.52-4.86]
Jordan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.2 [2.24-4.32]
Jordan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.48 [3.83-7.38]
Jordan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.38 [4.46-8.59]
Jordan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.7 [3.28-6.33]
Kazakhstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.62 [1.09-4.87]
Kazakhstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.44 [1.45-6.37]
Kazakhstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.86 [0.77-3.48]
Kazakhstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.64 [1.1-4.9]
Kazakhstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.9 [1.65-7.22]
Kazakhstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.69 [0.7-3.17]
Kenya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,25.15 [21.09-28.52]
Kenya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,25.9 [21.63-29.5]
Kenya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.41 [20.5-27.55]
Kenya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,37.07 [31.09-42.04]
Kenya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,38.84 [32.44-44.24]
Kenya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,35.42 [29.76-39.98]
Kiribati,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,26.27 [22.22-29.71]
Kiribati,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,26.37 [22.17-29.92]
Kiribati,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,26.17 [22.27-29.52]
Kiribati,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,30.96 [26.19-35.02]
Kiribati,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,32.09 [26.97-36.4]
Kiribati,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.89 [25.45-33.72]
Kuwait,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.05 [7.14-11.04]
Kuwait,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.92 [7.04-10.87]
Kuwait,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.24 [7.29-11.26]
Kuwait,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,38.46 [30.34-46.88]
Kuwait,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,38.06 [30.02-46.39]
Kuwait,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,39.19 [30.91-47.76]
Kyrgyzstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.4 [3.12-7.75]
Kyrgyzstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.21 [3.61-8.85]
Kyrgyzstan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.6 [2.65-6.57]
Kyrgyzstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.79 [2.77-6.87]
Kyrgyzstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.82 [3.39-8.31]
Kyrgyzstan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.92 [2.26-5.59]
Lao People's Democratic Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,29.59 [25.09-33.39]
Lao People's Democratic Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,28.89 [24.33-32.74]
Lao People's Democratic Republic,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,30.28 [25.72-34.05]
Lao People's Democratic Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,36.45 [30.91-41.14]
Lao People's Democratic Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.4 [30.65-41.25]
Lao People's Democratic Republic,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,36.47 [30.98-41.02]
Latvia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.63 [1.67-6.04]
Latvia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.72 [2.18-7.8]
Latvia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.7 [1.23-4.55]
Latvia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.03 [0.94-3.39]
